router,routerGeneration,txHash,blockNumber,txFrom,routerCaller,victim,victimToken,attackerToken,rawAmount,traceAddress
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xc9696fae124c0a2df20fd9b475153ac166851b5a244b1e41c7ffc1aea3ad2863,25031195,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,539972233043839505691,1
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xc9696fae124c0a2df20fd9b475153ac166851b5a244b1e41c7ffc1aea3ad2863,25031195,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,539972233043839505691,2
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xc9696fae124c0a2df20fd9b475153ac166851b5a244b1e41c7ffc1aea3ad2863,25031195,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,539972233043839505691,3
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x987ce917d1a3e26e6f9bf42950afde34b3ac828dcf0b1954f945e3fb08dcf6f7,25031202,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x59653fd9713a30C54237A6FD21fD97BA141aBbe0,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,110999999247542061537,1
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x987ce917d1a3e26e6f9bf42950afde34b3ac828dcf0b1954f945e3fb08dcf6f7,25031202,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x59653fd9713a30C54237A6FD21fD97BA141aBbe0,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,110999999247542061537,2
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x987ce917d1a3e26e6f9bf42950afde34b3ac828dcf0b1954f945e3fb08dcf6f7,25031202,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x59653fd9713a30C54237A6FD21fD97BA141aBbe0,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,110999999247542061537,3
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xd88b3378d535fbe218d7899112d6bc6c9f0c99cf8d7913704374e700c1cc7bd2,25031390,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0xb0d3ad8bb824b124d5BD9d0d56ca2298C2172e8f,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdAC17F958D2ee523a2206206994597C13D831ec7,88999986,1/0/4
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x905f79bba572b7b740c03c88256125951d82707d8318a83133a273f6344ec110,25032345,0xE7E7CA0E19F023d09542bFebE4Fe0b8Ae8ea5D03,0x00000F91109c4d0007e90000D9facAD5298A0CAc,0xa3C1C91403F0026b9dd086882aDbC8Cdbc3b3cfB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12000000,0
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xbc149360d351bb141821f901b3dc7277085710f729fcd021bfe9a5da94b3c3f8,25032388,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0xdC9629AF31cA26516910D31b0C843FC6FdC8F0b7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x09644d0d5f19a520aedcfe16c3a4a11e4caa191a13612b7a32da2027d574f2e8,25032390,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x9a40cc1bf43d2A70913E2bF5eE599C82006a2482,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x45df4a840ad3daf70c8bcb2b77efa9ed3de20af7aefb723de1ff3f58765986a1,25032410,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x37e6F903fa568BD3e8f49106A6912ae177de531F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdAC17F958D2ee523a2206206994597C13D831ec7,1569968,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xdfdcf9f39bb4c00fe3db1d2a686b2131ed150c0552e586174d6b6b27d8cc699d,25032669,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x99935B671af8fFc9A9eD042E4663a135dA477b6c,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdAC17F958D2ee523a2206206994597C13D831ec7,1000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x296f94958b7bfa938930dffc78ea5ac03497d29c21dac7be5a09a1e7d567fe8e,25033001,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0xa3653544812105B666a11b2D98c64CAbF8cBAEec,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8870000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x750b2bb2fdacbcd5d88f9aada9883f98322d8e3dbf41443064acc72d808c7d88,25033009,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x765Ccb397c36d5767BAfddB7865497EC7AA1367d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2370000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x536d65d957dfdd9e5368462714fc06233d54150de1034dfa469ec36b3ca1fb84,25033230,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0xfC011860c9E4B840AB97c2c3936611c88fcE3673,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,99000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xb43e1c92bf63f786788b117b89cddcc4665ed5ef1f9ba657494a8b1610edcbe6,25034984,0xc5eE93380C39D281BA731025D047Ca1c3Dacc495,0xc5eE93380C39D281BA731025D047Ca1c3Dacc495,0x1C3949EF079A741974a8EaB0779F8F6A1D1C1001,0x7C5097b11B7Bc856f603Fb60287833cf9a829fe3,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,5417488498305846470,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x61bc7e36df11dca3a3bda602e6867d612d6694b529607fb1b4ae232e212fb8aa,25034984,0xc5eE93380C39D281BA731025D047Ca1c3Dacc495,0xc5eE93380C39D281BA731025D047Ca1c3Dacc495,0x95a3afd9B4548B05b78913c840BAe714007f7696,0x7C5097b11B7Bc856f603Fb60287833cf9a829fe3,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,10388749244921397061,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xbbc19cb3dbf3676841368a31955df2877991b2ee453a8f597a7d61c326644d2a,25036512,0x843709c07e8970d2113Eb51F6458fd6d0490e075,0xcC677aabB6A6b4CA99B66878649F85AD0b35Bb0B,0x93C10b5B55ACA304086De9D0de20461bCE998cBB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,106,2
0x8F52903D17E2D8d6c77D1A1DE0Cc975b6b5a0D15,V2,0x974fd0fa282254b3c6a28cac99463ada2dc25494d42e20725abbc03f1b44c3e9,25036861,0xA0aA9C1ebbD12018F0f14481a1852BC7BD944B61,0xA0aA9C1ebbD12018F0f14481a1852BC7BD944B61,0xd36581554Fe70B946bC2708B772CfA30C8A6AddA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,392780760,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x757209923b916cdc88836cc422534ecd3221b1a9a53030779f33ae9f68b2524d,25038022,0x843709c07e8970d2113Eb51F6458fd6d0490e075,0xcC677aabB6A6b4CA99B66878649F85AD0b35Bb0B,0x93C10b5B55ACA304086De9D0de20461bCE998cBB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,106,2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xcc66462e643a1ca855fac781ef3114b1dab5c9abc87da4169682558979d0a47d,25038216,0x843709c07e8970d2113Eb51F6458fd6d0490e075,0xcC677aabB6A6b4CA99B66878649F85AD0b35Bb0B,0xa8b560111194192194c344F859d1C0A248747A6C,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdAC17F958D2ee523a2206206994597C13D831ec7,407008,2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x5cdf0eea5a3b8906d3edd26e6bbbbdef3200d5f301b855932e70ca2842bf44d5,25038241,0x681878dc5aBaa70D182B3E1c4D6A3Fd1e16922c0,0x681878dc5aBaa70D182B3E1c4D6A3Fd1e16922c0,0xa8b560111194192194c344F859d1C0A248747A6C,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdAC17F958D2ee523a2206206994597C13D831ec7,407008,0
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x38f4e05a8778feb227432eeb230ffc440260da2b8aac31538bb4d20b19018fb0,25038290,0x843709c07e8970d2113Eb51F6458fd6d0490e075,0xcC677aabB6A6b4CA99B66878649F85AD0b35Bb0B,0x93C10b5B55ACA304086De9D0de20461bCE998cBB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,106,2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x6ae0c358ad7eefbe616f46a1b0603b0a7351cf75e8bd3699659c549d0ea7d5b7,25038302,0x843709c07e8970d2113Eb51F6458fd6d0490e075,0xcC677aabB6A6b4CA99B66878649F85AD0b35Bb0B,0x93C10b5B55ACA304086De9D0de20461bCE998cBB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,106,2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x925f61dd7e1f6c399f467d83fd3ba82b26c0c01cbc608b32075abbecc452e864,25039045,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x000040D6c85A13a1AA74565FDe87e499dC023C6f,0x9a40cc1bf43d2A70913E2bF5eE599C82006a2482,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,800000,
